filename,cik,name,address,city,state,zip,ticker,exchange,subsidiaries
05/000147793223003457.htm,0001132509,NEW MOMENTUM CORPORATION,150 Cecil Street,,,069543,,,nnax_ex211.htm
05/000005944023000008.htm,0000059440,VECTOR GROUP LTD,4400 Biscayne Boulevard,Miami,Florida,33137,VGR,New York Stock Exchange,
05/000139390523000197.htm,0001680132,CANNABIS SUISSE CORP.,"10 North Newnan Street, Suite A",Jacksonville,FL,32202,,,
05/000110465923066186.htm,0001865200,Southport Acquisition Corporation,1745 Grand Avenue,Del Mar,California,92014,PORT.U,New York Stock Exchange,
05/000121390023038626.htm,0001543623,US NUCLEAR CORP.,7051 Eton Avenue,Canoga Park,CA,91303,,NONE,
05/000147793223003924.htm,0001389067,"TAUTACHROME, INC.",1846 E. Innovation Park Drive,Oro Valley,Arizona,85755,,,
05/000162828023014661.htm,0001725134,"Digital Media Solutions, Inc.",4800 140th Avenue N.,Clearwater,Florida,33762,DMS,New York Stock Exchange,
05/000147793223003129.htm,0001683252,"Token Communities, Ltd.",850 Tidewater Shore Loop,Bradenton,Florida,34208,,,
05/000010203723000025.htm,0000102037,UNIVERSAL CORPORATION,"9201 Forest Hill Avenue,","Richmond,",Virginia,23235,UVV,New York Stock Exchange,
05/000165495423006717.htm,0001661039,"TPT Global Tech, Inc.",501 West Broadway,San Diego,CA,92101,,,tptw_ex211.htm
05/000119312523130648.htm,0001137091,"POWER SOLUTIONS INTERNATIONAL, INC.",201 Mittel Drive,Wood Dale,IL,60191,,,
05/000116956123000044.htm,0001169561,COMMVAULT SYSTEMS INC,1 Commvault Way,Tinton Falls,New Jersey,07724,CVLT,The Nasdaq Stock Market,listofsubsidiaries2023.htm
05/000110465923054197.htm,0001831874,IRIS ACQUISITION CORP,3rd Floor Zephyr House,Grand Cayman,,KY1-1001,IRAAU,Nasdaq,
05/000095017023015962.htm,0000764897,"BROAD STREET REALTY, INC.",7250 Woodmont Ave,Bethesda,Maryland,20814,,NONE,
05/000155837023007498.htm,0000799165,DAWSON GEOPHYSICAL COMPANY,"508 West Wall, Suite 800",Midland,Texas,79701,DWSN,The NASDAQ Stock Market,
05/000121390023036032.htm,0001708341,ALLIED GAMING & ENTERTAINMENT INC.,745 Fifth Ave,New York,NY,10151,AGAE,Nasdaq,
05/000121390023041600.htm,0001324948,RBC Bearings INC,One Tribology Center,Oxford,CT,06478,RBC,The New York Stock Exchange,
05/000095017023023499.htm,0000708818,"NEXTGEN HEALTHCARE, INC.",,,,,NXGN,NASDAQ Global Select Market,
05/000164033423000879.htm,0001803096,"Starguide Group, Inc.",300 E 2nd St,Reno,NV,89501,,,
05/000119380523000639.htm,0001560258,"electroCore, Inc.",200 Forge Way,Rockaway,NJ,07866,ECOR,NASDAQ,
05/000165495423006894.htm,0001504678,"Loop Industries, Inc.",480 Fernand-Poitras,Québec,,J6Y 1Y4,LOOP,Nasdaq,http://www.sec.gov/Archives/edgar/data/1504678/000147793217002605/llpp_ex211.htm
05/000155837023007488.htm,0000084129,RITE AID CORP,PO Box 3165,Harrisburg,Pennsylvania,17105,RAD,New York Stock Exchange,
05/000119312523149281.htm,0001805387,"CEREVEL THERAPEUTICS HOLDINGS, INC.",222 Jacobs Street,Cambridge,MA,02141,CERE,NASDAQ,
05/000149315223014773.htm,0000835662,"AIXIN LIFE INTERNATIONAL, INC.","Hongxing International Business Building 2, 14th FL",Chengdu City,,,AIXN,,
05/000149315223015009.htm,0001568385,"BRIGHT MOUNTAIN MEDIA, INC.",6400 Congress Avenue,Boca Raton,Florida,33487,,,
05/000136836523000029.htm,0001368365,"Remark Holdings, Inc.",800 S. Commerce St.,Las Vegas,NV,89106,MARK,The Nasdaq Stock Market LLC,http://www.sec.gov/Archives/edgar/data/1368365/000136836523000023/mark_2022xform10kxex211.htm
05/000141057823001371.htm,0001768910,GREENCITY ACQUISITION CORPORATION,"505 Eshan Road, Floor 6",Shanghai,,200120,GRCY,Nasdaq,
05/000168316823002817.htm,,,,,,,,,
05/000119312523154178.htm,0001922331,GLOBAL STAR ACQUISITION INC.,1641 International Drive Unit 208,McLean,VA,22102,GLSTU,The Nasdaq Stock Market LLC,
05/000119312523130365.htm,0001419041,"FORTE BIOSCIENCES, INC.","3060 Pegasus Park Drive, Building 6",Dallas,Texas,75247,FBRX,The Nasdaq Stock Market LLC,
05/000155837023007499.htm,0001477009,TREES CORPORATION,215 Union Boulevard,Lakewood,Colorado,80228,,NONE,
05/000149315223019116.htm,0001853825,Thumzup™ Media Corporation,11845 W. Olympic Blvd,Los Angeles,CA,90064,,,
05/000001731323000025.htm,0000017313,CAPITAL SOUTHWEST CORPORATION,8333 Douglas Avenue,Dallas,Texas,75225,CSWC,The Nasdaq Global Select Market,
05/000151651323000036.htm,0001516513,"Doximity, Inc.",500 3rd St.,San Francisco,CA,94107,DOCS,The New York Stock Exchange,
05/000004625023000015.htm,0000046250,"HAWKINS, INC.",2381 Rosegate,Roseville,Minnesota,55113,HWKN,Nasdaq Stock Market LLC,
05/000149315223016433.htm,0001839133,"IR-MED, INC.",ZHR Industrial Zone,Rosh Pina,,,,,
05/000160402823000015.htm,0001604028,"ADVANCED DRAINAGE SYSTEMS, INC.",4640 Trueman Boulevard,Hilliard,Ohio,43026,WMS,New York Stock Exchange,
05/000095017023024535.htm,0000874866,CorVel Corporation,5128 Apache Plume Road,Fort Worth,Texas,76109,CRVL,Nasdaq Global Select Market,
05/000156459023006700.htm,0001224133,"Marchex, Inc.",1200 5th Ave,Seattle,WA,98101,,The NASDAQ Stock Market LLC,
05/000143774923015188.htm,0001395585,FIRST TRINITY FINANCIAL CORPORATION,"7633 East 63rd Place, Suite 230",Tulsa,Oklahoma,74133-1246,,,
05/000102071023000048.htm,0001020710,"DXP Enterprises, Inc.",5301 Hollister,Houston,Texas,77040,DXPE,NASDAQ Global Select Market,
05/000119312523146072.htm,0001842939,Alpha Healthcare Acquisition Corp. III,1177 Avenue of the Americas,New York,New York,10036,ALPAU,Nasdaq,
05/000137647423000283.htm,0000724910,NVE CORP,11409 Valley View Road,Eden Prairie,Minnesota,55344,NVEC,NASDAQ,
05/000143774923016028.htm,0000724004,MESA LABORATORIES INC /CO,12100 West Sixth Avenue,Lakewood,Colorado,80228,MLAB,Nasdaq,
05/000095017023016294.htm,0001800347,"E2open Parent Holdings, Inc.",9600 Great Hills Trail,Austin,TX,78759,ETWO,New York Stock Exchange,
05/000195942623000024.htm,0001959426,,,,,,,,
05/000143774923011925.htm,0000926423,"MIND TECHNOLOGY, INC",2002 Timberloch Place,The Woodlands,Texas,77380,MIND,NASDAQ,
05/000114036123022523.htm,0001857662,AXONPRIME INFRASTRUCTURE ACQUISITION CORPORATION,"126 E. 56th Street, 30th Floor",New York,New York,10022,APMIU,The Nasdaq Stock Market LLC,
05/000119312523130647.htm,0001835022,"Coya Therapeutics, Inc.","5850 San Felipe St., Suite 500",Houston,TX,77057,COYA,The Nasdaq Stock Market LLC,
05/000081905023000044.htm,0000819050,"FRESH TRACKS THERAPEUTICS, INC.","5777 Central Avenue, Suite 102,","Boulder,",CO,80301,FRTX,The Nasdaq Stock Market LLC,
05/000149315223019579.htm,0001295514,"MDwerks, Inc.",411 Walnut Street,Green Cove Springs,FL,32043,MDWK,,
05/000143774923014178.htm,0000076267,"PARK AEROSPACE CORP.,",1400 Old Country Road,Westbury,New York,11590,PKE,New York Stock Exchange,
05/000121390023034586.htm,0001743725,"Grid Dynamics Holdings, Inc.",5000 Executive Parkway,San Ramon,,94583,GDYN,The NASDAQ Stock Market LLC,
05/000168316823002801.htm,0001816906,"Gaming Technologies, Inc.",Two Summerlin,NV,,89135,,,
05/000149315223016585.htm,0001368637,PETROLIA ENERGY CORPORATION,710 N. Post Oak Road,Houston,Texas,77024,,,
05/000149315223018475.htm,0000066600,"Quad M Solutions, Inc",1111 Belt Line Road,Garland,Texas,75040,,,
05/000095017023019093.htm,0001856031,Vivid Seats Inc.,E. Washington Street,Chicago,Illinois,60602,SEAT,The Nasdaq Stock Market LLC,
05/000071663423000010.htm,0000716634,"Reading International, Inc.",189 Second Avenue,New York,New York,10003,RDI,NASDAQ,
05/000149315223018432.htm,0001855351,SAGALIAM ACQUISITION CORP.,1800 Avenue of the Stars,Los Angeles,CA,90067,SAGAU,The Nasdaq Stock Market LLC,
05/000119312523128874.htm,0001690585,"Magenta Therapeutics, Inc.",300 Technology Square,Cambridge,Massachusetts,02139,MGTA,Nasdaq,
05/000192174523000028.htm,0001921745,,,,,,,,
05/000095017023016277.htm,0000922521,"FALCONSTOR SOFTWARE, INC.","501 Congress Avenue, Suite 150",Austin,TX,78701,FALC,,
05/000190359623000445.htm,0001530746,"KAYA HOLDINGS, INC.",915 Middle River Drive,Ft. Lauderdale,Florida,33304,,,http://www.sec.gov/Archives/edgar/data/1530746/000172186818000294/f2s10kkays041018ex21_1.htm
05/000165495423005512.htm,0000740806,F&M BANK CORP,P.O. Box 1111,Timberville,Virginia,22853,,,
05/000095017023024856.htm,0000090896,Skyline Champion Corporation,755 West Big Beaver Road,Troy,Michigan,48084,SKY,New York Stock Exchange,sky-ex21_1.htm
05/000119312523128783.htm,0001841387,"CANDEL THERAPEUTICS, INC.",117 Kendrick St,Needham,MA,02494,CADL,The Nasdaq Global Market,
05/000183767123000026.htm,0001837671,Copper Property CTL Pass Through Trust,"3 Second Street, Suite 206",Jersey City,NJ,07311-4056,,,
05/000093755623000054.htm,0000937556,MASIMO CORP,52 Discovery,"Irvine,",CA,92618,MASI,The Nasdaq Stock Market LLC,
05/000155837023010554.htm,0001411688,"Container Store Group, Inc.",500 Freeport Parkway,Coppell,TX,75019,TCS,NYSE,
05/000128930823000023.htm,0001289308,ENERSYS,2366 Bernville Road,Reading,Pennsylvania,19605,ENS,New York Stock Exchange,
05/000149315223017571.htm,0001140215,"REED’S, INC.",201 Merritt 7,Norwalk,CT,06851,,,
05/000109181823000090.htm,,,,,,,,,
05/000114036123026454.htm,0001022408,ePlus inc.,13595 Dulles Technology Drive,Herndon,VA,20171-3413,PLUS,NASDAQ,
05/000130221523000031.htm,0001302215,"Houlihan Lokey, Inc.",10250 Constellation Blvd.,Los Angeles,California,90067,HLI,New York Stock Exchange,q4fy23-ex211.htm
05/000147793223003370.htm,0000728385,MIDWEST ENERGY EMISSIONS CORP.,1810 Jester Drive,Corsicana,Texas,75109,,,http://www.sec.gov/Archives/edgar/data/728385/000147793219001664/meec_ex211.htm
05/000095017023019690.htm,0001837014,"SMARTRENT, INC.",8665 E. Hartford Drive,Scottsdale,Arizona,85255,SMRT,The New York Stock Exchange,
05/000107997323000738.htm,0001448705,"Basanite, Inc.",2041 NW 15th Avenue,Pompano Beach,Florida,33069,,,
05/000149315223016951.htm,0001637866,"DEEP GREEN WASTE & RECYCLING, INC.",260 Edwards Plaza,Saint Simons Island,GA,31522,,,
05/000157587223000652.htm,0000748790,"GLOBAL CLEAN ENERGY HOLDINGS, INC.",2790 Skypark Drive,Torrance,California,90505,,,
05/000178635223000037.htm,0001786352,"BILL HOLDINGS, INC.",6220 America Center Drive,San Jose,CA,95002,BILL,The New York Stock Exchange,
05/000118518523000539.htm,0000031667,EDUCATIONAL DEVELOPMENT CORPORATION,5402 South 122nd East Avenue,Tulsa,Oklahoma,74146,EDUC,NASDAQ,
05/000186743623000027.htm,0001867436,,,,,,,,
05/000149315223015032.htm,0001774170,"POWERFLEET, INC.",123 Tice Boulevard,Woodcliff Lake,New Jersey,07677,PWFL,Nasdaq,
05/000119983523000224.htm,,,,,,,,,
05/000121390023042588.htm,0001842556,HNR Acquisition Corp.,3730 Kirby Drive,Houston,TX,77098,HNRA,NYSE American LLC,
05/000086637423000028.htm,0000866374,FLEX LTD.,"2 Changi South Lane,",Singapore,,486123,FLEX,The Nasdaq Stock Market LLC,
05/000117891323001636.htm,0001607962,ReWalk Robotics Ltd.,3 Hatnufa Street,Yokneam Ilit,,2069203,RWLK,Nasdaq,https://www.sec.gov/Archives/edgar/data/1607962/000121390018015029/fs12018a1ex21-1_rewalk.htm
05/000095017023016251.htm,0001829802,"Sensei Biotherapeutics, Inc.",1405 Research Blvd,Rockville,MD,20850,SNSE,The Nasdaq Stock Market LLC,
05/000182912623003731.htm,0001514443,"AMERIGUARD SECURITY SERVICES, INC.",5470 W. Spruce Avenue,Fresno,CA,93722,,,
05/000110299323000043.htm,0001102993,"LIVEPERSON, INC.","530 7th Ave, Floor M1",New York,New York,10018,LPSN,The Nasdaq Stock Market LLC,
05/000183621423000027.htm,0001836214,,,,,,,,
05/000010337923000006.htm,0000103379,V. F. CORPORATION,1551 Wewatta Street,Denver,Colorado,80202,VFC,New York Stock Exchange,
05/000152013823000249.htm,0001602409,"FINGERMOTION, INC.",111 Somerset Road,Level 3,,238164,FNGR,The Nasdaq Stock Market LLC,
05/000095017023023196.htm,0000078749,"AGILYSYS, INC.",1000 Windward Concourse,Alpharetta,Georgia,30005,AGYS,Nasdaq Global Market,
05/000165495423005616.htm,0000002186,BK TECHNOLOGIES CORPORATION,7100 Technology Drive,West Melbourne,Florida,32904,BKTI,NYSE,
05/000149315223015188.htm,0000737207,"ADHERA THERAPEUTICS, INC.",8000 Innovation Parkway,Baton Rouge,LA,70820,,,
05/000149315223014879.htm,0001382574,"TRxADE HEALTH, INC.",2420 Brunello Trace.,Lutz,Florida,33558,MEDS,NASDAQ,
05/000121390023040544.htm,0000743758,"AiAdvertising, Inc.",1114 S St,San Antonio,TX,78210,,NONE,
05/000095017023023902.htm,0001618732,"NUTANIX, INC.","1740 Technology Drive, Suite 150",San Jose,CA,95110,NTNX,Nasdaq Global Select Market,
05/000121390023042033.htm,0001848948,10X Capital Venture Acquisition Corp. III,1 World Trade Center,New York,NY,10007,VCXB.U,New York Stock Exchange,
05/000162828023020162.htm,0001672688,ABSCI CORP,18105 SE Mill Plain Blvd,Vancouver,WA,98683,ABSI,The Nasdaq Global Select Market,
05/000147793223004060.htm,0001125699,DAIS CORPORATION,11552 Prosperous Drive,Odessa,Florida,33556,,,
05/000162828023018266.htm,0001741231,"TATTOOED CHEF, INC.",6305 Alondra Boulevard,Paramount,California,90723,TTCF,Nasdaq,
05/000100522923000169.htm,0001005229,COLUMBUS McKINNON CORP,205 Crosspoint Parkway,Buffalo,New York,14068,CMCO,Nasdaq Global Select Market,
05/000119312523130536.htm,0001718108,"SURFACE ONCOLOGY, INC.",50 Hampshire Street,Cambridge,MA,02139,SURF,Nasdaq,
05/000139930623000009.htm,0001399306,BrewBilt Brewing Company,110 Spring Hill Dr #17,Grass Valley,CA,95945,,,
05/000121390023042697.htm,0001491487,"Takung Art Co., Ltd",Office Q 11th Floor,Sha Tin,NY,10019,TKAT,NYSE American,
05/000110465923054562.htm,0001620179,"EXELA TECHNOLOGIES, INC.",2701 E. Grauwyler Rd.,Irving,TX,75061,XELA,The Nasdaq Stock Market LLC,https://www.sec.gov/Archives/edgar/data/1620179/000155837023005350/xela-20221231xex21d1.htm
05/000147793223003013.htm,0001187953,"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.",211 E Osborn Road,Phoenix,AZ,85012,CELZ,NASDAQ,
05/000168316823002998.htm,,,,,,,,,
05/000179602223000033.htm,0001796022,STEPSTONE GROUP INC.,450 Lexington Avenue,New York,NY,10017,STEP,The Nasdaq Stock Market LLC,exhibit211-subsidiarieslis.htm
05/000119312523135946.htm,0001842718,INTEGRAL AD SCIENCE HOLDING CORP.,99 Wall Street,New York,NY,10005,IAS,The NASDAQ Stock Market LLC,
05/000168856823000030.htm,0001688568,DXC TECHNOLOGY CO,20408 Bashan Drive,Ashburn,Virginia,20147,DXC,The New York Stock Exchange,
05/000103297523000021.htm,0001032975,LOGITECH INTERNATIONAL S.A.,1015 Lausanne,Newark,California,94560,LOGI,Nasdaq Global Select Market,
05/000119312523130584.htm,0000831547,"SPECTRUM PHARMACEUTICALS, INC.","Pilot House - Lewis Wharf, 2 Atlantic Ave",Boston,Massachusetts,02110,SPPI,The NASDAQ Global Select Market,
05/000110465923054337.htm,0001720893,"BioXcel Therapeutics, Inc.",555 Long Wharf Drive,New Haven,CT,06511,BTAI,Nasdaq,
05/000095017023024762.htm,0000813298,"DESTINATION XL GROUP, INC.",555 Turnpike Street,Canton,MA,02021,DXLG,The Nasdaq Stock Market LLC,
05/000101738623000220.htm,0001459188,"Fuel Doctor Holdings, Inc.",20 Raul Wallenberg Street,Tel Aviv,,69187,,,
05/000180621123000027.htm,0001806211,,,,,,,,
05/000027816623000032.htm,0000278166,CAVCO INDUSTRIES INC.,"3636 North Central Ave, Ste 1200",Phoenix,Arizona,85012,CVCO,The Nasdaq Stock Market LLC,
05/000103703823000015.htm,0001037038,RALPH LAUREN CORPORATION,"650 Madison Avenue,","New York,",New York,10022,RL,New York Stock Exchange,
05/000162828023014576.htm,0001832511,P3 Health Partners Inc.,2370 Corporate Circle Suite 300,Henderson,Nevada,89074,PIII,The Nasdaq Stock Market LLC,
05/000143774923011876.htm,0001004989,"SPAR GROUP, INC.",1910 Opdyke Court,Auburn Hills,MI,48326,SGRP,NASDAQ,
05/000149315223015013.htm,0001565228,"VISLINK TECHNOLOGIES, INC.",350 Clark Drive,Mt. Olive,NJ,07828,VISL,Nasdaq,
10/000143774923029056.htm,0000764401,INSTEEL INDUSTRIES INC.,1373 Boggs Drive,Mount Airy,North Carolina,27030,IIIN,New York Stock Exchange,ex_582259.htm
10/000152013823000465.htm,0001883835,PLASMA INNOVATIVE INC,523 School House Rd.,Kennett Square,PA,19348,,,
10/000114036123048055.htm,0001015155,"Charles & Colvard, Ltd.",170 Southport Drive,Morrisville,North Carolina,27560,CTHR,The Nasdaq Stock Market LLC,
10/000102345923000124.htm,0001023459,"Simulations Plus, Inc.",42505 Tenth Street West,Lancaster,CA,93534-7059,SLP,NASDAQ,
10/000072312523000054.htm,0000723125,"Micron Technology, Inc.",8000 S. Federal Way,Boise,Idaho,83716,MU,Nasdaq Global Select Market,
10/000149315223037253.htm,,,,,,,,,
10/000104180323000054.htm,0001041803,"PriceSmart, Inc.",9740 Scranton Road,San Diego,CA,92121,PSMT,NASDAQ Global Select Market,
10/000118518523001064.htm,0001098009,America Great Health,1609 W Valley Blvd Unit 338A,Alhambra,CA,91803,,,
10/000155837023016668.htm,0000866787,"AUTOZONE, INC",123 South Front Street,Memphis,Tennessee,38103,AZO,New York Stock Exchange,
10/000147793223007895.htm,0001061164,Peregrine Industries Inc.,4525 W. Reno Avenue,Las Vegas,NV,89118,,,
10/000109690623001883.htm,0001755101,APPLIFE DIGITAL SOLUTIONS INC.,50 California St,San Francisco,CA,94111,,,
10/000168316823007181.htm,0000774415,"KING RESOURCES, INC.","Unit 1813, 18/F",Fo Tan,,00000,,,
10/000147793223007496.htm,0001554906,CROWN BAUS CAPITAL CORP.,Suite 204-2383 King George Blvd,,BC,V4A5A4,CBCA,,
10/000149315223038673.htm,0001006028,"PURE Bioscience, Inc.",771 Jamacha Rd.,El Cajon,California,92019,,,
10/000147793223007506.htm,0001554906,CROWN BAUS CAPITAL CORP.,Suite 204-2383 King George Blvd,,BC,V4A5A4,CBCA,,
10/000165852123000008.htm,0000745543,"PETRO USA, INC.",7325 Oswego Road,Liverpool,New York,13090,,,
10/000168316823006903.htm,0001415813,UN MONDE INTERNATIONAL LTD.,1-45A West Wilmot St,Richmond Hill,ON,L4B2P2,,,
10/000106594923000084.htm,0001916879,"VECTOR 21 HOLDINGS, INC.",9605 West 49th Avenue,Wheat Ridge,Colorado,80033,,,
10/000186887823000063.htm,,,,,,,,,
10/000151597123000135.htm,0001435812,Arem Pacific Corporation,271 Blackburn Road,Mount Waverley,,3149,,,
10/000149315223037386.htm,0000079661,"PORTSMOUTH SQUARE, INC",1516 S. Bundy Drive,Los Angeles,California,90025,,,
10/000168316823007283.htm,0000725394,DALRADA FINANCIAL CORPORATION,600 La Terraza Blvd.,Escondido,California,92025,DFCO,,
10/000149315223037224.htm,0001451448,"ESPORTS ENTERTAINMENT GROUP, INC.",Block 6,St. Julians,,STJ 3109,GMBL,Nasdaq,
10/000109690623002037.htm,0001844793,"YO-HEALTH, INC.",7551 Shelby Street,Indianapolis,IN,46227,,,
10/000149315223037773.htm,0001873213,BIRDIE WIN CORPORATION,46 Reeves Road,Auckland 2010,,,,,
10/000092661723000089.htm,0000926617,Aspira Women’s Health Inc.,12117 Bee Caves Road,Austin,Texas,78738,AWH,Nasdaq,
10/000095017023054198.htm,0000836157,Lindsay Corporation,18135 Burke Street,Omaha,Nebraska,68022,LNN,New York Stock Exchange,
10/000095017023055208.htm,0000923120,"THE GREENBRIER COMPANIES, INC.",One Centerpointe Drive,Lake Oswego,OR,97035,GBX,New York Stock Exchange,
10/000171526823000078.htm,,,,,,,,,
10/000101376223005415.htm,0001678848,CAMBELL INTERNATIONAL HOLDING CORP.,1-17-1 Zhaojia Road,"Panjin City,",CT,124000,,NONE,
10/000164033423001838.htm,0001506929,"VERDE RESOURCES, INC.",2 Cityplace Drive,St. Louis,MO,63141,,,
10/000095017023055162.htm,0000912603,"SCHNITZER STEEL INDUSTRIES, INC.",299 SW Clay Street,Portland,Oregon,97201,RDUS,The Nasdaq Stock Market LLC,
10/000101376223003864.htm,0001865127,Lucy Scientific Discovery Inc.,301-1321 Blanshard Street,British Columbia,,V8W 0B6,LSDI,Nasdaq,
10/000182237223000013.htm,0001822372,STREETEX CORP.,Handelstr. 1,Linkenheim-Hochstetten,,76351,,,
10/000101376223004606.htm,0001907223,REDWOODS ACQUISITION CORP.,1115 Broadway,New York,NY,10010,RWODU,The Nasdaq Stock Market LLC,
10/000168316823006921.htm,0001376793,"Cavitation Technologies, Inc.",10019 CANOGA AVENUE,CHATSWORTH,CA,91311,,,
10/000164033423001936.htm,0001569083,"MAKINGORG, INC.",385 S. Lemon Avenue #E 301,Walnut,CA,91789,,,
10/000189884423000012.htm,0001144879,APPLIED DIGITAL CORPORATION,3811 Turtle Creek Boulevard,Dallas,Texas,75219,APLD,Nasdaq Global Select Market,
10/000121390023081589.htm,0001713863,"RAFAEL HOLDINGS, INC.",520 Broad Street,Newark,New Jersey,07102,RFL,New York Stock Exchange,
10/000101376223005153.htm,0001678848,CAMBELL INTERNATIONAL HOLDING CORP.,1-17-1 Zhaojia Road,"Panjin City,",CT,124000,,,
10/000143774923028433.htm,0001563568,"ENVIROTECH VEHICLES, INC.",1425 Ohlendorf Road,Osceola,AR,72370,EVTV,Nasdaq,
10/000165495423012955.htm,0001374567,"Luvu Brands, Inc.",2745 Bankers Industrial Drive,Atlanta,Georgia,30360,,,http://www.sec.gov/Archives/edgar/data/1374567/000101738614000259/exhibit_21-1.htm
10/000155479523000317.htm,0001394108,SUIC Worldwide Holdings Ltd.,136-20 38th Ave.,Flushing,NY,11354,,,
10/000147793223007680.htm,0001750777,"Hawkeye Systems, Inc.",6605 Abercorn,Savannah,GA,31405,,,
10/000101376223002149.htm,0001696558,"Jerash Holdings (US), Inc.",277 Fairfield Road,Fairfield,New Jersey,07004,JRSH,Nasdaq,
10/000161892123000062.htm,0001618921,"WALGREENS BOOTS ALLIANCE, INC.",108 Wilmot Road,Deerfield,Illinois,60015,WBA,The Nasdaq Stock Market LLC,
10/000156276223000367.htm,0001057706,FIRST BANCORP.,"1519 Ponce de León Avenue, Stop 23",San Juan,,00908,FBP,NYSE,
10/000121390023081544.htm,0001667313,"Zedge, Inc.",1178 Broadway,New York,NY,10001,ZDGE,NYSE,
10/000149315223038672.htm,0000720762,NON INVASIVE MONITORING SYSTEMS INC /FL/,4400 Biscayne Blvd.,Miami,Florida,33137,NIMU,,
10/000147793223007616.htm,0001683252,"Token Communities, Ltd.",850 Tidewater Shore Loop,Bradenton,Florida,34208,,,
10/000182912623006678.htm,0001301991,"SMARTMETRIC, INC.",3960 Howard Hughes Parkway,Las Vegas,NV,89109,,,
10/000141057823002146.htm,0001379006,"NANOVIRICIDES, INC.",1 CONTROLS DRIVE,SHELTON,CT,06484,NNVC,NYSE,
10/000110465923112165.htm,0000034563,FARMER BROTHERS CO,1912 Farmer Brothers Drive,Northlake,Texas,76262,FARM,Nasdaq Global Select Market,https://www.sec.gov/Archives/edgar/data/34563/000003456322000067/ex-211xsubsidiariesx2022.htm
10/000159991623000220.htm,0001888846,"Ultimate Holdings Group, Inc.",,,,,,,
10/000002319723000048.htm,0000023197,COMTECH TELECOMMUNICATIONS CORP /DE/,68 South Service Road,Melville,NY,11747,CMTL,Nasdaq Stock Market LLC,
10/000147793223007626.htm,0001331612,"INNOVATIVE MEDTECH, INC.",2310 York Street,Blue Island,IL,60406,,,
10/000147793223007956.htm,0001414382,"Concrete Leveling Systems, Inc.",5046 E. Boulevard,Canton,OH,44718,CLEV,,
10/000162828023034807.htm,0001616533,"SMART GLOBAL HOLDINGS, INC.",c/o Walkers Corporate Limited,"George Town, Grand Cayman",,KY1-9008,SGH,Nasdaq Global Select Market,
10/000147793223007798.htm,0001441082,THE HEALING COMPANY INC.,135 W 50th Street,New York,New York,10020,,,
10/000101376223001688.htm,0001639327,"Gushen, Inc.","Room 1312-13, 14th Floor",Beijing,,00000,,NONE,
10/000173112223001899.htm,0001741257,"BANGFU TECHNOLOGY GROUP CO., LTD.","No. 34-3, Building 2",Guangxi Province,,545005,,,
10/000095017023052245.htm,0001811115,Renalytix plc,Finsgate5-7 Cranwood Street,London,,EC1V 9EE,RNLX,"The Nasdaq Stock Market, LLC",
10/000117494723001191.htm,0000065312,"EVI Industries, Inc.",4500 Biscayne Blvd,Miami,Florida,33137,EVI,NYSE,
10/000086266823000022.htm,0000862668,Escalon Medical Corp.,"435 Devon Park Drive, Suite 824",Wayne,PA,19087,,,
10/000173112223001770.htm,0001527728,RENOVARO BIOSCIENCES INC.,2080 Century Park East,Los Angeles,CA,90067,RENB,Nasdaq,
10/000112838323000012.htm,,,,,,,,,
10/000149315223037255.htm,,,,,,,,,
10/000119312523261677.htm,0000918965,"ScanSource, Inc.",6 Logue Court,Greenville,South Carolina,29615,SCSC,NASDAQ Global Select Market,
10/000168316823007158.htm,0001614556,STAR ALLIANCE INTERNATIONAL CORP.,2900 West Sahara Avenue,Las Vegas,NV,89102,,,
10/000119312523256998.htm,0001750149,"INHIBIKASE THERAPEUTICS, INC.",3350 Riverwood Parkway SE,Atlanta,GA,30339,IKT,The Nasdaq Stock Market LLC,
10/000168316823007330.htm,0001557798,"TIANCI INTERNATIONAL, INC.","401 Ryland Street, Suite 200-A",Reno,NV,89502,,,
10/000095017023053342.htm,0001834045,"VINTAGE WINE ESTATES, INC.",937 Tahoe Boulevard,Incline Village,Nevada,89451,VWE,The Nasdaq Stock Market LLC,
10/000149315223037384.htm,0001005731,IDT Corporation,"520 Broad Street,",Newark,New Jersey,07102,IDT,New York Stock Exchange,
10/000149315223038389.htm,0001650101,ADDENTAX GROUP CORP.,"Kingkey 100, Block A",Shenzhen City,,518000,ATXG,Nasdaq,
10/000100307823000102.htm,0001003078,"MSC INDUSTRIAL DIRECT CO., INC.",515 Broadhollow Road,"Suite 1000, Melville",New York,11747,MSM,New York Stock Exchange,
10/000155837023016393.htm,0001385818,"AYTU BIOPHARMA, INC.",7900 East Union Avenue,Denver,Colorado,80237,AYTU,NASDAQ,
10/000182912623006622.htm,0001301991,"SMARTMETRIC, INC.",3960 Howard Hughes Parkway,Las Vegas,NV,89109,,,
10/000162828023034922.htm,,,,,,,,,
10/000090983223000042.htm,0000909832,COSTCO WHOLESALE CORP /NEW,999 Lake Drive,Issaquah,WA,98027,COST,The NASDAQ Global Select Market,
10/000007404623000058.htm,0000074046,OIL-DRI CORPORATION OF AMERICA,410 North Michigan Avenue,Chicago,Illinois,60611-4213,ODC,New York Stock Exchange,
